[[<module 'oppgave1.export837' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export837.py'>, NameError("name 'i' is not defined")]]
[[<module 'oppgave1.export651' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export651.py'>, IndexError('pop index out of range')]]
[[<module 'oppgave1.export1171' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export1171.py'>, TypeError("unsupported operand type(s) for +=: 'int' and 'list'")]]
[[<module 'oppgave1.export1247' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export1247.py'>, AssertionError('None != 11')]]
[[<module 'oppgave1.export1078' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export1078.py'>, TypeError("'int' object is not iterable")]]
[[<module 'oppgave1.export435' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export435.py'>, IndexError('list index out of range')]]
[[<module 'oppgave1.export1209' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export1209.py'>, TypeError('can only concatenate str (not "int") to str')]]
[[<module 'oppgave1.export144' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export144.py'>, IndexError('list index out of range')]]
[[<module 'oppgave1.export497' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export497.py'>, TypeError("'int' object is not iterable")]]
[[<module 'oppgave1.export1002' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export1002.py'>, AssertionError('4 != 11')]]
[[<module 'oppgave1.export150' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export150.py'>, NameError("name 'm' is not defined")]]
[[<module 'oppgave1.export517' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export517.py'>, IndexError('list index out of range')]]
[[<module 'oppgave1.export1059' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export1059.py'>, UnboundLocalError("local variable 'sum' referenced before assignment")]]
[[<module 'oppgave1.export655' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export655.py'>, AssertionError('<function sum_except at 0x7f95b01329e0> != 11')]]
[[<module 'oppgave1.export1019' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export1019.py'>, IndexError('list index out of range')]]
[[<module 'oppgave1.export1256' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export1256.py'>, AssertionError('None != 11')]]
[[<module 'oppgave1.export1093' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export1093.py'>, AssertionError('17 != 11')]]
[[<module 'oppgave1.export32' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export32.py'>, TypeError("'int' object is not iterable")]]
[[<module 'oppgave1.export518' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export518.py'>, TimeoutError()]]
[[<module 'oppgave1.export372' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export372.py'>, TypeError("'int' object is not iterable")]]
[[<module 'oppgave1.export200' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export200.py'>, AssertionError('0 != 11')]]
[[<module 'oppgave1.export743' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export743.py'>, AssertionError('0 != 11')]]
[[<module 'oppgave1.export400' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export400.py'>, AssertionError('0 != 11')]]
[[<module 'oppgave1.export439' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export439.py'>, AssertionError('6 != 11')]]
[[<module 'oppgave1.export956' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export956.py'>, AssertionError('None != 11')]]
[[<module 'oppgave1.export1016' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export1016.py'>, IndexError('list index out of range')]]
[[<module 'oppgave1.export260' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export260.py'>, AttributeError("'tuple' object has no attribute 'append'")]]
[[<module 'oppgave1.export1152' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export1152.py'>, AssertionError('10 != 11')]]
[[<module 'oppgave1.export808' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export808.py'>, AttributeError("'int' object has no attribute 'count'")]]
[[<module 'oppgave1.export1053' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export1053.py'>, AttributeError("'list' object has no attribute 'difference'")]]
[[<module 'oppgave1.export1146' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export1146.py'>, NameError("name 'total_sum' is not defined")]]
[[<module 'oppgave1.export419' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export419.py'>, TypeError("'int' object is not iterable")]]
[[<module 'oppgave1.export403' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export403.py'>, AssertionError('2 != 11')]]
[[<module 'oppgave1.export710' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export710.py'>, TypeError("'list' object cannot be interpreted as an integer")]]
[[<module 'oppgave1.export1051' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export1051.py'>, AssertionError('0 != 11')]]
[[<module 'oppgave1.export293' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export293.py'>, ValueError('list.remove(x): x not in list')]]
[[<module 'oppgave1.export592' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export592.py'>, NameError("name 'liste' is not defined")]]
[[<module 'oppgave1.export267' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export267.py'>, AssertionError('7 != 11')]]
[[<module 'oppgave1.export1004' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export1004.py'>, AssertionError('4 != 11')]]
[[<module 'oppgave1.export1127' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export1127.py'>, AttributeError("'list' object has no attribute 'strip'")]]
[[<module 'oppgave1.export841' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export841.py'>, AssertionError('3 != 11')]]
[[<module 'oppgave1.export1088' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export1088.py'>, AttributeError("'list' object has no attribute 'difference'")]]
[[<module 'oppgave1.export1101' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export1101.py'>, NameError("name 'nummer' is not defined")]]
[[<module 'oppgave1.export745' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export745.py'>, AssertionError('4 != 11')]]
[[<module 'oppgave1.export440' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export440.py'>, TypeError("'NoneType' object is not iterable")]]
[[<module 'oppgave1.export0' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export0.py'>, AssertionError('0 != 11')]]
[[<module 'oppgave1.export973' from '/home/sigmund/eksamensoppgaver/H22/oppgave1/export973.py'>, IndexError('list index out of range')]]
[[<module 'oppgave2.export915' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export915.py'>, NameError("name 'lenght' is not defined")]]
[[<module 'oppgave2.export519' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export519.py'>, AssertionError('None is not true : False')]]
[[<module 'oppgave2.export698' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export698.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export46' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export46.py'>, AssertionError('None is not true : True')]]
[[<module 'oppgave2.export337' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export337.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export242' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export242.py'>, NameError("name 'lower' is not defined")]]
[[<module 'oppgave2.export178' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export178.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export39' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export39.py'>, NameError("name 'lenght' is not defined")]]
[[<module 'oppgave2.export63' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export63.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export121' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export121.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export630' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export630.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export1094' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export1094.py'>, NameError("name 'length' is not defined")]]
[[<module 'oppgave2.export99' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export99.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export661' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export661.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export910' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export910.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export127' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export127.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export1188' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export1188.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export982' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export982.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export1073' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export1073.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export980' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export980.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export1034' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export1034.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export54' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export54.py'>, AssertionError('None is not true : True')]]
[[<module 'oppgave2.export417' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export417.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export406' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export406.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export955' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export955.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export1006' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export1006.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export316' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export316.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export137' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export137.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export87' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export87.py'>, AssertionError('None is not true : False')]]
[[<module 'oppgave2.export362' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export362.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export540' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export540.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export634' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export634.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export2' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export2.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export579' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export579.py'>, AssertionError('None is not true : True')]]
[[<module 'oppgave2.export1097' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export1097.py'>, NameError("name 'length' is not defined")]]
[[<module 'oppgave2.export1160' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export1160.py'>, IndexError('arrays used as indices must be of integer (or boolean) type')]]
[[<module 'oppgave2.export184' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export184.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export71' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export71.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export995' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export995.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export241' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export241.py'>, TypeError("'float' object cannot be interpreted as an integer")]]
[[<module 'oppgave2.export646' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export646.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export105' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export105.py'>, AssertionError('False is not true : True')]]
[[<module 'oppgave2.export214' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export214.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export625' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export625.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export850' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export850.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export627' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export627.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export700' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export700.py'>, NameError("name 'widt' is not defined")]]
[[<module 'oppgave2.export1192' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export1192.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export528' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export528.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export1099' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export1099.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export1105' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export1105.py'>, NameError("name 'l' is not defined")]]
[[<module 'oppgave2.export699' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export699.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export16' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export16.py'>, NameError("name 'lenth' is not defined")]]
[[<module 'oppgave2.export343' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export343.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export173' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export173.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export566' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export566.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export365' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export365.py'>, AssertionError('False is not true : True')]]
[[<module 'oppgave2.export28' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export28.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export751' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export751.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export544' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export544.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export204' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export204.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export498' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export498.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export1114' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export1114.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export606' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export606.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export430' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export430.py'>, AssertionError('None is not true : False')]]
[[<module 'oppgave2.export10' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export10.py'>, TypeError("'float' object cannot be interpreted as an integer")]]
[[<module 'oppgave2.export773' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export773.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export794' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export794.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export561' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export561.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export274' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export274.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export969' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export969.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export577' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export577.py'>, NameError("name 'lenght' is not defined")]]
[[<module 'oppgave2.export936' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export936.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export402' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export402.py'>, AssertionError('False is not true : True')]]
[[<module 'oppgave2.export1164' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export1164.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export70' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export70.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export1080' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export1080.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export1154' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export1154.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export344' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export344.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export139' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export139.py'>, NameError("name 'bredde' is not defined")]]
[[<module 'oppgave2.export356' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export356.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export1089' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export1089.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export165' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export165.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export550' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export550.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export654' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export654.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export662' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export662.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export82' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export82.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export867' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export867.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export574' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export574.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export339' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export339.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export1037' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export1037.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export162' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export162.py'>, AssertionError('False is not true : True')]]
[[<module 'oppgave2.export491' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export491.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export968' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export968.py'>, NameError("name 'length' is not defined")]]
[[<module 'oppgave2.export674' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export674.py'>, AssertionError('False is not true : True')]]
[[<module 'oppgave2.export146' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export146.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export487' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export487.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export895' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export895.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export297' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export297.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export1098' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export1098.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export467' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export467.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export138' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export138.py'>, AssertionError('None is not true : False')]]
[[<module 'oppgave2.export564' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export564.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export784' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export784.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export978' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export978.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export1137' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export1137.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export384' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export384.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export833' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export833.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export678' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export678.py'>, AssertionError('False is not true : True')]]
[[<module 'oppgave2.export1239' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export1239.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export545' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export545.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export429' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export429.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export1257' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export1257.py'>, AssertionError('None is not true : False')]]
[[<module 'oppgave2.export353' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export353.py'>, AssertionError('False is not true : True')]]
[[<module 'oppgave2.export326' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export326.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export614' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export614.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export1204' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export1204.py'>, NameError("name 'widht' is not defined")]]
[[<module 'oppgave2.export366' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export366.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export1102' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export1102.py'>, TypeError("'int' object is not iterable")]]
[[<module 'oppgave2.export553' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export553.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export97' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export97.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export612' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export612.py'>, AssertionError('None is not true : False')]]
[[<module 'oppgave2.export1242' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export1242.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export766' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export766.py'>, NameError("name 'lenght' is not defined")]]
[[<module 'oppgave2.export462' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export462.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export210' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export210.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export992' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export992.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export900' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export900.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export1116' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export1116.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export906' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export906.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export431' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export431.py'>, NameError("name 'lenth' is not defined")]]
[[<module 'oppgave2.export441' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export441.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export48' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export48.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export31' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export31.py'>, NameError("name 'lenght' is not defined")]]
[[<module 'oppgave2.export100' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export100.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export552' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export552.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export642' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export642.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export123' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export123.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export20' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export20.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export542' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export542.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export86' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export86.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export1032' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export1032.py'>, AssertionError('None is not true : False')]]
[[<module 'oppgave2.export507' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export507.py'>, NameError("name 'lendge' is not defined")]]
[[<module 'oppgave2.export1118' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export1118.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export708' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export708.py'>, NameError("name 'lntl' is not defined")]]
[[<module 'oppgave2.export846' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export846.py'>, NameError("name 'a' is not defined")]]
[[<module 'oppgave2.export270' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export270.py'>, NameError("name 'int1' is not defined")]]
[[<module 'oppgave2.export839' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export839.py'>, AssertionError('None is not true : False')]]
[[<module 'oppgave2.export1027' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export1027.py'>, NameError("name 'lenght' is not defined")]]
[[<module 'oppgave2.export573' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export573.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export671' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export671.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export256' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export256.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export333' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export333.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export425' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export425.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export480' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export480.py'>, AssertionError('False is not true : False')]]
[[<module 'oppgave2.export364' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export364.py'>, AssertionError('None is not true : False')]]
[[<module 'oppgave2.export510' from '/home/sigmund/eksamensoppgaver/H22/oppgave2/export510.py'>, AssertionError('False is not true : False')]]
